ID,Gender,Marital Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
2932,F,M,2,47639.1,N,42,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,3
2935,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4
2936,M,M,1,47371,Y,54.96,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4
2937,F,S,0,89813.6,N,12.846667,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4
2939,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,4
2942,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,4
2944,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,1
2945,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,3
2946,F,S,2,11251.1,Y,61,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4
2951,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,4
2952,F,S,0,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4
2953,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,4
2959,F,M,1,30000,N,20,59,0,8.84,0,CH,FreeLocal,Standard,34.61,2
2960,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,3
2962,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,3
2963,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,4
2965,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,4
2966,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2
2968,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,4
2972,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2
2975,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,2
2978,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3
2979,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,2
2981,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1
2982,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,3
2984,M,S,0,15924.2,N,14.46,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2
2988,M,M,2,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,1
2992,M,M,2,78554.2,N,16.7,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,1
2993,F,M,2,38215.9,N,30.886667,0,0,0.97,0,Auto,Budget,Standard,0.97,3
2994,F,M,1,14085.5,N,21,43,0,160.42,0,CC,FreeLocal,Standard,176.61,1
2995,F,M,2,49745.3,N,47.966667,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4
2997,F,M,2,88427,N,13.86,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,4
2998,F,M,2,98003.7,Y,26.273333,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,4
2999,M,S,0,89142.7,N,53.693333,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,1
3000,F,S,0,74530.8,N,63.086667,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,1
3002,F,S,0,32962.6,N,24,42,0,262.91,0,CC,Budget,Standard,265.78,4
3007,F,M,2,76289.2,N,48.206667,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,2
3009,M,M,1,66931.9,N,63.933333,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,3
3010,M,S,0,9309.57,Y,25.44,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,2
3011,F,M,1,28000,N,23,45,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,3
3012,F,S,0,38000,N,24,29,0,154.77,0,CC,Budget,Intnl_discount,168.28,1
3013,F,S,0,32962.6,N,21,45,0,61.44,0,CC,Budget,Standard,65.79,2
3014,F,S,2,42000,N,22,33,0,35.73,0,Auto,Budget,Standard,41.78,2
3015,F,D,1,77726.4,N,56.72,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,4
3016,F,S,2,43000,N,23,28,2.22,38.18,0,CC,FreeLocal,Standard,62.95,2
3017,F,S,1,2800.68,N,45.673333,28.45,0,106.3,0,CC,Budget,Standard,134.75,1
3020,F,M,2,90271.6,N,44.926667,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2
3024,F,M,2,64816.6,Y,31.126667,21,0,6.87,0,CC,Budget,Standard,27.87,1
3025,F,M,2,98217.1,N,44.98,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4
3028,F,S,0,15989.3,N,61.693333,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,1
3034,M,S,1,84978.1,N,21.64,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,2
3035,F,M,2,36647.9,N,49.986667,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,4
3036,F,S,0,64319.2,N,41.226667,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1
3037,F,S,1,73338,N,48.246667,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,4
3038,F,S,0,433.74,N,60.746667,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2
3039,F,M,2,16962.2,N,45.36,18.6,0,8.96,0,CC,Budget,Standard,27.57,2
3041,M,M,2,10708.3,N,26.026667,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,3
3044,F,M,0,2031.61,N,20.3,21.64,0,87.4,0,CC,Budget,Standard,109.04,4
3047,F,S,2,16938.5,N,48,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,1
3050,F,M,0,55221,N,62,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1
3051,F,M,1,8073.11,N,41,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,3
3052,M,M,0,95448.6,Y,53.68,24.24,0,5.21,0,CH,Budget,Standard,29.46,1
3053,M,S,1,24141.5,Y,17.006667,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,3
3054,M,S,2,63152.6,Y,63.173333,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3
3056,M,S,2,72084.7,N,55.64,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,3
3057,F,S,0,42760.5,N,43,13.47,0,40.23,0,CC,Budget,Standard,53.7,3
3058,F,S,1,49072,N,46,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,1
3059,F,M,0,27371.8,Y,70,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,1
3062,M,M,0,71472.9,N,41.913333,16.02,0,114.2,0,CH,Budget,Standard,130.22,3
3063,F,M,0,95405.7,N,46.506667,7.74,0,6.21,0,CC,Budget,Standard,13.96,4
3064,F,S,0,95786.8,Y,57.553333,21.33,0,87.46,0,CC,Budget,Standard,108.79,2
3066,M,S,0,90321.6,N,38,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount,12.39,2
3067,M,S,1,90478.6,N,54.553333,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,2
3068,F,M,2,56187,N,43,8.09,0,13.74,0,CH,Budget,Standard,21.83,1
3071,F,S,1,41000,N,24.393333,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,4
3077,M,M,2,53010.8,N,18.84,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1
3078,M,M,0,75004.5,N,64.8,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4
3081,M,M,0,19749.3,N,60.366667,20.22,0,13.94,0,CC,Budget,Standard,34.17,1
3082,M,S,1,57626.9,Y,43.906667,9.38,0,38.96,0,CC,Budget,Standard,48.35,1
3083,M,D,1,20078,N,32.846667,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2
3084,F,M,2,47902,N,26.033333,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,4
3085,M,M,1,7545.96,Y,16.753333,22.39,0,178.36,0,CC,Budget,Standard,200.75,3
3089,M,S,2,89459.9,N,53.28,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2
3092,F,S,1,13576.5,N,39.426667,14.83,0,25.66,0,CC,Budget,Standard,40.49,1
3094,F,M,2,42031.8,N,50.753333,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,3
3099,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,1
3103,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,4
3104,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4
3105,F,S,2,21021.6,Y,62.753333,3.75,0,11.19,0,CC,Budget,Standard,14.95,4
3106,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,4
3108,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,2
3111,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4
3114,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,1
3115,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1
3118,M,S,1,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,2
3119,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,2
3123,F,S,2,6440.46,Y,52,22.66,0,27.2,0,CH,Budget,Standard,49.86,4
3125,M,M,2,28766.9,N,46.84,6.11,0,58.08,0,CC,Budget,Standard,64.2,4
3130,M,M,2,91272.2,Y,25.033333,26.99,0,13.01,0,CC,FreeLocal,Standard,40,4
3135,F,S,0,73228.3,N,42,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2
3138,M,M,1,64792.3,N,52.146667,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4
3140,F,S,0,93322.1,Y,40.313333,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1
3143,M,M,2,49910.7,Y,51.52,27.42,0,23.72,0,CC,Budget,Standard,51.14,3
3144,M,M,0,76161.4,Y,44.573333,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,4
3145,F,M,2,55860,Y,14.573333,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,2
3152,M,M,2,57360.8,Y,53.253333,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,1
3153,M,M,1,92414.7,Y,45.513333,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,4
3155,F,S,2,14578.8,Y,60.933333,11.91,0,95.1,0,Auto,Budget,Standard,107.02,3
3156,F,M,2,87578.2,Y,53.366667,0.29,0,22.15,0,CC,Budget,Standard,22.44,3
3157,F,M,2,86695.4,N,13.906667,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,4
3158,M,M,1,5306.11,N,39.093333,5.52,0,17.42,0,CH,Budget,Standard,22.94,2
3161,F,M,0,83287,N,44,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,1
3162,M,M,1,2067.82,N,47.853333,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,2
3165,M,M,2,30665.2,Y,22.88,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1
3166,F,M,1,78000,Y,56.193333,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1
3167,F,M,1,98680.4,Y,58.706667,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,1
3168,F,M,2,65619.7,Y,46,13.56,0,144.66,0,CC,Budget,Standard,158.22,3
3169,M,M,1,95620.3,Y,49.12,10.91,0,93.61,0,CC,Budget,Standard,104.53,1
3170,F,S,0,85275,N,47,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1
3171,F,M,1,66921.4,Y,43,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,1
3172,F,M,1,98453.6,Y,46,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,2
3174,F,S,2,57420,Y,48,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1
3175,M,M,0,68000,N,67,3.93,3.73,26.69,1,CC,FreeLocal,Standard,34.35,4
3176,F,M,2,47639.1,N,48,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,4
3177,M,M,0,3911.9,N,38.413333,5.72,8.48,25.14,0,CC,Budget,Intnl_discount,39.36,2
3179,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1
3180,M,M,1,47371,Y,54.96,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4
3183,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,3
3186,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,3
3188,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,4
3189,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,1
3190,F,S,2,11251.1,Y,52,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,2
3194,F,S,2,93559.1,N,57.62,1.52,0,29.9,0,CC,Budget,Standard,31.42,4
3195,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,3
3196,F,S,0,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,3
3197,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2
3204,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,2
3206,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,2
3207,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,1
3209,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,4
3210,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2
3212,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,1
3216,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2
3219,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,2
3222,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,1
3223,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1
3225,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,3
3226,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,1
3228,M,S,0,15924.2,N,14.46,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2
3232,M,M,2,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,3
3236,M,M,2,78554.2,N,16.7,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,4
3237,F,M,2,38215.9,N,30.886667,0,0,0.97,0,Auto,Budget,Standard,0.97,1
3239,F,M,2,49745.3,N,47.966667,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,3
3241,F,M,2,88427,N,13.86,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,4
3242,F,M,2,98003.7,Y,26.273333,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,1
3243,M,S,0,89142.7,N,53.693333,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,4
3244,F,S,0,74530.8,N,63.086667,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4
3251,F,M,2,76289.2,N,48.206667,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3
3253,M,M,1,66931.9,N,63.933333,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1
3254,M,M,2,9309.57,Y,25.44,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,3
3259,F,S,0,77726.4,N,56.72,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,3
3261,F,S,1,2800.68,N,45.673333,28.45,0,106.3,0,CC,Budget,Standard,134.75,3
3264,F,M,2,90271.6,N,44.926667,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2
3268,F,M,2,64816.6,Y,31.126667,21,0,6.87,0,CC,Budget,Standard,27.87,2
3269,F,M,2,98217.1,N,44.98,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4
3272,F,S,0,15989.3,N,61.693333,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2
3278,M,S,1,84978.1,N,21.64,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1
3279,F,M,2,36647.9,N,49.986667,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,2
3280,F,S,0,64319.2,N,41.226667,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1
3281,F,S,1,73338,N,48.246667,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,1
3282,F,S,0,433.74,N,60.746667,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2
3283,F,M,2,16962.2,N,45.36,18.6,0,8.96,0,CC,Budget,Standard,27.57,2
3285,M,M,2,10708.3,N,26.026667,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,2
3288,F,M,0,2031.61,N,20.3,21.64,0,87.4,0,CC,Budget,Standard,109.04,2
3291,F,S,2,16938.5,N,52.646667,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4
3294,F,M,0,55221,N,41,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1
3295,F,M,1,8073.11,N,43,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,1
3296,M,M,1,95448.6,Y,53.68,24.24,0,5.21,0,CH,Budget,Standard,29.46,3
3297,M,S,1,24141.5,Y,17.006667,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,3
3298,M,S,2,63152.6,Y,63.173333,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3
3300,M,S,2,72084.7,N,55.64,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,2
3301,F,S,0,42760.5,N,46,13.47,0,40.23,0,CC,Budget,Standard,53.7,2
3302,F,S,1,49072,N,70,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,1
3303,F,M,0,27371.8,Y,61,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,1
3306,M,M,0,71472.9,N,41.913333,16.02,0,114.2,0,CH,Budget,Standard,130.22,4
3307,M,M,0,95405.7,N,46.506667,7.74,0,6.21,0,CC,Budget,Standard,13.96,1
3308,M,S,0,95786.8,Y,57.553333,21.33,0,87.46,0,CC,Budget,Standard,108.79,4
3310,M,S,0,90321.6,N,39,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount,12.39,2
3311,M,D,1,90478.6,N,54.553333,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,4
3312,F,M,2,56187,N,41,8.09,0,13.74,0,CH,Budget,Standard,21.83,2
3315,F,S,1,42000,N,24.393333,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,3
3317,M,M,0,9780.66,N,24.546667,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2
3321,M,M,2,53010.8,N,18.84,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,3
3322,M,M,2,75004.5,N,64.8,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4
3325,M,M,0,19749.3,N,60.366667,20.22,0,13.94,0,CC,Budget,Standard,34.17,4
3326,M,S,1,57626.9,Y,43.906667,9.38,0,38.96,0,CC,Budget,Standard,48.35,2
3327,M,D,0,20078,N,32.846667,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2
3328,F,M,2,47902,N,26.033333,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3
3329,M,M,1,7545.96,Y,16.753333,22.39,0,178.36,0,CC,Budget,Standard,200.75,1
3333,M,S,2,89459.9,N,53.28,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4
3336,F,S,1,13576.5,N,39.426667,14.83,0,25.66,0,CC,Budget,Standard,40.49,2
3338,F,M,2,42031.8,N,50.753333,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,3
3343,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3
3347,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2
3348,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4
3349,F,S,2,21021.6,Y,62.753333,3.75,0,11.19,0,CC,Budget,Standard,14.95,2
3350,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,4
3352,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4
3355,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2
3358,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,3
3359,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1
3362,M,M,2,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,3
3363,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,1
3367,F,S,2,6440.46,Y,42,22.66,0,27.2,0,CH,Budget,Standard,49.86,4
3369,M,M,2,28766.9,N,46.84,6.11,0,58.08,0,CC,Budget,Standard,64.2,3
3374,M,M,2,91272.2,Y,25.033333,26.99,0,13.01,0,CC,FreeLocal,Standard,40,3
3379,F,S,0,73228.3,N,43,22.47,0,28.11,0,Auto,Budget,Standard,50.58,1
3382,M,M,1,64792.3,N,52.146667,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4
3384,F,S,0,93322.1,Y,40.313333,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1
3387,M,M,2,49910.7,Y,51.52,27.42,0,23.72,0,CC,Budget,Standard,51.14,2
3388,M,M,0,76161.4,Y,44.573333,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,3
3389,F,M,2,55860,Y,14.573333,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,2
3396,M,M,2,57360.8,Y,53.253333,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,4
3397,M,M,1,92414.7,Y,45.513333,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3
3399,F,S,2,14578.8,Y,60.933333,11.91,0,95.1,0,Auto,Budget,Standard,107.02,2
3400,F,M,2,87578.2,Y,53.366667,0.29,0,22.15,0,CC,Budget,Standard,22.44,4
3401,F,M,2,86695.4,N,13.906667,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,2
3402,M,M,1,5306.11,N,39.093333,5.52,0,17.42,0,CH,Budget,Standard,22.94,2
3405,F,M,0,83287,N,58.56,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,3
3406,M,M,1,2067.82,N,47.853333,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,1
3409,M,M,2,30665.2,Y,22.88,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,4
3410,F,M,1,83287,Y,49,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,3
3411,M,M,1,98680.4,Y,58.706667,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,3
3412,F,M,2,65619.7,Y,52.646667,13.56,0,144.66,0,CC,Budget,Standard,158.22,2
3413,M,M,1,95620.3,Y,49.12,10.91,0,93.61,0,CC,Budget,Standard,104.53,1
3414,F,D,1,85275,N,62,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,4
3415,F,M,1,66921.4,Y,47,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,2
3416,F,M,1,98453.6,Y,48,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,1
3418,F,S,2,57420,Y,62,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1
3419,M,M,0,66000,N,41,3.93,3.73,26.69,1,CC,FreeLocal,Standard,34.35,1
3420,F,M,2,47639.1,N,41,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,4
3423,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4
3424,M,M,1,47371,Y,54.96,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4
3425,F,S,0,89813.6,N,12.846667,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4
3427,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1
3430,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,4
3432,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,3
3433,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,1
3434,F,S,2,11251.1,Y,62,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4
3438,F,S,2,93559.1,N,57.62,1.52,0,29.9,0,CC,Budget,Standard,31.42,4
3439,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,2
3440,F,S,1,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,3
3441,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2
3448,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,4
3450,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,4
3451,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,1
3453,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,1
3454,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,1
3456,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,4
3460,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2
3463,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,2
3466,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,4
3467,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,3
3469,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,3
3470,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,2
3476,M,S,0,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,2
